PTCHAM2,IntegerField,null=True
PTCHAM3,IntegerField,null=True
JRTYP3,SmallIntegerField,null=True
JRTYP2,SmallIntegerField,null=True
JRTYP1,SmallIntegerField,null=True
JTPMT2,SmallIntegerField,null=True
OTHREF,SmallIntegerField,null=True
JXPMT3,SmallIntegerField,null=True
JXPMT2,SmallIntegerField,null=True
INPMT2,SmallIntegerField,null=True
INPMT3,SmallIntegerField,null=True
MLNOTH,SmallIntegerField,null=True
MRTYP2,SmallIntegerField,null=True
MRTYP3,SmallIntegerField,null=True
MRTYP1,SmallIntegerField,null=True
PMT,IntegerField,null=True
MXINTW2,SmallIntegerField,null=True
MXINTW3,SmallIntegerField,null=True
FIXED2,SmallIntegerField,null=True
FIXED3,SmallIntegerField,null=True
MLNCLS2,SmallIntegerField,null=True
MLNCLS3,SmallIntegerField,null=True
MGRESA,SmallIntegerField,null=True
MNMOR,SmallIntegerField,null=True
VARM2,SmallIntegerField,null=True
EXTLN3,SmallIntegerField,null=True
EXTLN2,SmallIntegerField,null=True
GTCAS2,SmallIntegerField,null=True
GTCAS3,SmallIntegerField,null=True
JORTIN,SmallIntegerField,null=True
PMTINC,SmallIntegerField,null=True
JUNPBAL2,SmallIntegerField,null=True
JUNPBAL3,SmallIntegerField,null=True
BLOON2,SmallIntegerField,null=True
BLOON3,SmallIntegerField,null=True
JUNPBAL4,SmallIntegerField,null=True
ADJFIX2,SmallIntegerField,null=True
REDPAY,SmallIntegerField,null=True
ORINTW2,SmallIntegerField,null=True
ORINTW3,SmallIntegerField,null=True
ADJPM,SmallIntegerField,null=True
JAMRTZ,SmallIntegerField,null=True
REDPA2,SmallIntegerField,null=True
REDPA3,SmallIntegerField,null=True
MLNDWN,SmallIntegerField,null=True
JINTW,SmallIntegerField,null=True
JBLON3,SmallIntegerField,null=True
SELL,SmallIntegerField,null=True
VARM3,SmallIntegerField,null=True
CANVAR,SmallIntegerField,null=True
AMTM,IntegerField,null=True
GTCASH,SmallIntegerField,null=True
