JHHATVTY,SmallIntegerField,null = True
JUSEOTHR,SmallIntegerField,null = True
FPLWK,SmallIntegerField,null = True
HELC,SmallIntegerField,null = True
JFPLWK,SmallIntegerField,null = True
JAPPLY,SmallIntegerField,null = True
NONE,SmallIntegerField,null = True
JIVING,SmallIntegerField,null = True
L80,PositiveIntegerField,null = True
SMSA,PositiveIntegerField,null = True
JLPRIC,SmallIntegerField,null = True
JBUYF2,SmallIntegerField,null = True
HHPQALIM,SmallIntegerField,null = True
PLEAK,SmallIntegerField,null = True
JNTRAN,SmallIntegerField,null = True
DBUTBILL,SmallIntegerField,null = True
JEVROD,SmallIntegerField,null = True
JHHMVG,SmallIntegerField,null = True
JM12ROD,SmallIntegerField,null = True
QFS1,SmallIntegerField,null = True
BUYW2,SmallIntegerField,null = True
ZSMHC,PositiveIntegerField,null = True
JQRENT,SmallIntegerField,null = True
PRENT,PositiveIntegerField,null = True
NLNPR,SmallIntegerField,null = True
JRSTOC,SmallIntegerField,null = True
STOVE,SmallIntegerField,null = True
JQSS,SmallIntegerField,null = True
JIMSHR,SmallIntegerField,null = True
JMCNT,SmallIntegerField,null = True
JBUYO2,SmallIntegerField,null = True
JPROJ,SmallIntegerField,null = True
IFCOLD,SmallIntegerField,null = True
NLUNK,SmallIntegerField,null = True
BUYT2,SmallIntegerField,null = True
TXRE,SmallIntegerField,null = True
JHHAGE,SmallIntegerField,null = True
PER,SmallIntegerField,null = True
KITCH,SmallIntegerField,null = True
MHOTFE,PositiveIntegerField,null = True
SHARAT,SmallIntegerField,null = True
UNITSF,PositiveIntegerField,null = True
PRIN01,PositiveIntegerField,null = True
EHOLER,SmallIntegerField,null = True
IFTLT,SmallIntegerField,null = True
EGOOD,SmallIntegerField,null = True
QINT,SmallIntegerField,null = True
HSEE,SmallIntegerField,null = True
JBILLO,SmallIntegerField,null = True
APPLY,SmallIntegerField,null = True
METRO3,PositiveSmallIntegerField,null = True
OAFUEL,SmallIntegerField,null = True
PERSINT,PositiveSmallIntegerField,null = True
LODG,PositiveIntegerField,null = True
MARKT,SmallIntegerField,null = True
JMOVAC,SmallIntegerField,null = True
JQSELF,SmallIntegerField,null = True
JRENEW,SmallIntegerField,null = True
JOTHFN,SmallIntegerField,null = True
RNTADJ,SmallIntegerField,null = True
DBMORTFORC,SmallIntegerField,null = True
PORCH,SmallIntegerField,null = True
JROPSL,SmallIntegerField,null = True
HHNATVTY,PositiveIntegerField,null = True
JKITCH,SmallIntegerField,null = True
TPBSOL,SmallIntegerField,null = True
PLF,SmallIntegerField,null = True
JBUYT2,SmallIntegerField,null = True
JBUILT,SmallIntegerField,null = True
TYPE,SmallIntegerField,null = True
WMCHTN,SmallIntegerField,null = True
CUSHOM,SmallIntegerField,null = True
NONREL,SmallIntegerField,null = True
REGMOR,SmallIntegerField,null = True
JEDRMS,SmallIntegerField,null = True
AIR,SmallIntegerField,null = True
WASH,SmallIntegerField,null = True
RENEW,SmallIntegerField,null = True
IFOTHF,SmallIntegerField,null = True
JRENT,SmallIntegerField,null = True
JARSYS,SmallIntegerField,null = True
NUMMOR,SmallIntegerField,null = True
JHHNUSYR,SmallIntegerField,null = True
BUILT,PositiveIntegerField,null = True
JHHPQSELF,SmallIntegerField,null = True
BUYE,SmallIntegerField,null = True
BUYF,SmallIntegerField,null = True
BUYG,SmallIntegerField,null = True
VOTHER2,PositiveIntegerField,null = True
JCARS,SmallIntegerField,null = True
DISAS,SmallIntegerField,null = True
BUYO,SmallIntegerField,null = True
BUYI,SmallIntegerField,null = True
BUYT,SmallIntegerField,null = True
HFUEL,SmallIntegerField,null = True
OWNLOT,SmallIntegerField,null = True
HHMAR,SmallIntegerField,null = True
JVOTHER,SmallIntegerField,null = True
FRPL,SmallIntegerField,null = True
DBEVICNOTE,SmallIntegerField,null = True
JTRASH,SmallIntegerField,null = True
DBINFORC,SmallIntegerField,null = True
JUNIT2,SmallIntegerField,null = True
WMONHH,SmallIntegerField,null = True
JHHPQRENT,SmallIntegerField,null = True
BSINK,SmallIntegerField,null = True
BBLDG,SmallIntegerField,null = True
JMGOVP,SmallIntegerField,null = True
RATFREQ,SmallIntegerField,null = True
JHOLES,SmallIntegerField,null = True
USFCHG,SmallIntegerField,null = True
JMCHTN,SmallIntegerField,null = True
JMFAML,SmallIntegerField,null = True
PWT,FloatField,null = True
FMRA,PositiveIntegerField,null = True
EBOARD,SmallIntegerField,null = True
FMRB,PositiveIntegerField,null = True
ACCESS,SmallIntegerField,null = True
USEGAS,SmallIntegerField,null = True
MOBILTYP,SmallIntegerField,null = True
SINVV,SmallIntegerField,null = True
EXCLUS,SmallIntegerField,null = True
ECRUMB,SmallIntegerField,null = True
JMOTHR,SmallIntegerField,null = True
HOTH,SmallIntegerField,null = True
DRY,SmallIntegerField,null = True
HHPQSELF,SmallIntegerField,null = True
HHPQRENT,SmallIntegerField,null = True
JHYTOH,SmallIntegerField,null = True
MOSJUN,SmallIntegerField,null = True
MOSJUL,SmallIntegerField,null = True
JRSTHO,SmallIntegerField,null = True
JDENS,SmallIntegerField,null = True
HHMVG,SmallIntegerField,null = True
USELECT,SmallIntegerField,null = True
SHARFR,SmallIntegerField,null = True
JNHOME,SmallIntegerField,null = True
REUAD,SmallIntegerField,null = True
JMDISL,SmallIntegerField,null = True
FLIN,SmallIntegerField,null = True
JEWDIS,SmallIntegerField,null = True
HHSPAN,SmallIntegerField,null = True
JWHSIZ,SmallIntegerField,null = True
JIFDRY,SmallIntegerField,null = True
BUYF2,SmallIntegerField,null = True
PORTH,SmallIntegerField,null = True
HHPQINT,SmallIntegerField,null = True
JHHITSHP,SmallIntegerField,null = True
PLUMB,SmallIntegerField,null = True
